,FTR,HTGD,ATGD,HTP,ATP,HM1,AM1,HM2,AM2,HM3,AM3
1197,H,0.875,0.34375,1.875,1.4375,W,D,W,W,L,L
1198,NH,-0.5,0.34375,1.09375,1.84375,L,W,W,D,L,W
1199,NH,-0.9375,-0.46875,0.71875,1.125,L,D,D,W,W,W
1200,H,0.9375,0.53125,1.875,1.71875,L,W,W,W,L,W
1201,NH,-0.65625,0.40625,0.84375,1.5,D,W,D,L,D,L
1202,NH,-0.875,-0.5625,0.84375,0.84375,L,W,D,L,W,D
1203,NH,-0.5625,0.625,1.03125,1.3125,D,W,L,L,L,W
1204,H,0.0625,-0.5625,1.71875,0.875,L,L,D,L,L,L
1205,NH,0.40625,0.59375,1.53125,1.8125,L,W,L,D,W,W
1206,H,-0.48484848484848486,-0.6060606060606061,0.8484848484848485,1.0,L,L,L,D,L,L
1207,H,0.696969696969697,-0.8181818181818182,1.6666666666666667,0.8181818181818182,L,L,W,D,W,D
1208,NH,0.030303030303030304,-0.45454545454545453,1.7575757575757576,1.0606060606060606,W,L,L,L,D,W
1209,NH,-0.6060606060606061,1.0606060606060606,1.1818181818181819,1.9090909090909092,W,W,D,L,W,W
1210,D,0.3333333333333333,0.3939393939393939,1.878787878787879,1.4848484848484849,W,L,W,L,D,L
1211,D,0.3939393939393939,0.8484848484848485,1.5454545454545454,1.9090909090909092,W,W,W,W,L,W
1212,H,0.48484848484848486,-0.696969696969697,1.393939393939394,0.9090909090909091,L,W,D,W,W,L
1213,H,0.6363636363636364,-0.9090909090909091,1.8484848484848484,0.8181818181818182,W,L,W,L,D,D
1214,NH,0.5454545454545454,-0.8484848484848485,1.3636363636363635,0.696969696969697,W,L,W,L,L,D
1215,H,0.8529411764705882,0.5882352941176471,1.8823529411764706,1.8823529411764706,D,W,W,W,W,W
1216,D,-0.7941176470588235,-0.5882352941176471,0.7941176470588235,1.1470588235294117,L,L,L,W,D,D
1217,H,-0.7941176470588235,0.38235294117647056,0.7941176470588235,1.4411764705882353,L,W,L,L,L,D
1218,NH,-0.6176470588235294,0.058823529411764705,0.9705882352941176,1.7058823529411764,L,L,L,W,D,L
1219,D,-0.4411764705882353,-0.47058823529411764,1.1176470588235294,0.9117647058823529,W,W,L,L,L,L
1220,H,-0.7058823529411765,0.20588235294117646,0.7647058823529411,1.8529411764705883,W,D,L,W,L,W
1221,D,-0.6764705882352942,0.6764705882352942,0.8823529411764706,1.7058823529411764,L,W,W,L,W,W
1222,NH,0.35294117647058826,0.4117647058823529,1.4705882352941178,1.5294117647058822,D,D,L,W,L,W
1223,H,1.1470588235294117,0.4117647058823529,1.9411764705882353,1.3235294117647058,W,L,W,W,L,W
1251,H,0.0,-0.25,1.0,1.25,L,W,W,D,D,D
1252,H,0.5,-0.25,0.5,1.5,L,L,D,W,D,W
1253,D,0.25,-0.5,1.25,1.0,D,D,D,L,W,W
1254,NH,0.0,0.0,1.0,0.5,W,D,D,L,L,D
1255,H,1.75,-0.75,1.75,1.0,W,W,W,L,D,D
1256,NH,0.75,-1.5,1.75,0.25,D,L,W,L,W,D
1257,D,0.0,-0.75,1.0,0.25,D,L,W,D,L,L
1258,H,1.75,-1.25,1.75,0.25,W,D,W,L,D,L
1259,NH,-0.5,0.75,0.75,1.0,L,W,L,D,W,L
1260,NH,-1.2,1.2,1.0,1.0,D,W,D,L,L,D
1261,NH,-1.6,0.6,0.8,1.2,W,D,L,D,L,D
1262,H,1.8,-0.4,2.0,1.0,W,D,W,D,W,W
1263,H,0.6,-1.2,1.0,0.8,W,L,D,W,L,L
1264,H,0.0,-0.6,1.0,0.6,L,L,W,L,D,L
1265,H,-0.4,-0.2,0.4,1.4,D,W,L,L,D,W
1266,NH,-0.4,1.6,1.2,2.0,L,W,L,W,W,W
1267,NH,-1.2,0.8,0.2,1.4,L,L,D,D,L,W
1268,D,0.6,0.0,1.4,0.8,W,L,W,W,D,D
1269,NH,0.5,-0.16666666666666666,1.6666666666666667,1.0,W,L,L,L,D,L
1270,H,1.1666666666666667,-0.5,1.3333333333333333,0.8333333333333334,W,W,W,D,L,L
1271,NH,-1.1666666666666667,0.16666666666666666,0.6666666666666666,1.3333333333333333,L,W,L,L,W,W
1272,D,0.0,-1.0,0.8333333333333334,0.8333333333333334,D,L,L,D,W,D
1273,NH,-0.5,0.8333333333333334,1.1666666666666667,1.3333333333333333,L,W,W,W,L,D
1274,NH,-0.6666666666666666,-0.6666666666666666,0.8333333333333334,0.16666666666666666,L,L,D,L,D,D
1275,D,0.5,1.5,1.5,2.1666666666666665,W,W,D,W,D,W
1276,NH,-1.1666666666666667,-0.6666666666666666,0.5,0.6666666666666666,L,L,L,W,L,L
1277,D,1.3333333333333333,0.5,2.1666666666666665,1.3333333333333333,W,D,W,W,W,W
1278,NH,-0.5714285714285714,-0.8571428571428571,0.7142857142857143,0.5714285714285714,L,L,W,L,D,L
1279,NH,-1.0,0.5714285714285714,0.8571428571428571,1.4285714285714286,D,L,L,W,D,L
1280,NH,0.0,-0.14285714285714285,1.4285714285714286,0.7142857142857143,D,L,W,L,D,D
1281,NH,-0.7142857142857143,1.2857142857142858,0.5714285714285714,2.0,W,D,L,W,L,W
1282,H,1.4285714285714286,0.8571428571428571,2.0,1.5714285714285714,D,W,W,W,W,W
1283,H,0.8571428571428571,-0.2857142857142857,1.2857142857142858,1.5714285714285714,D,W,D,W,W,L
1284,H,0.14285714285714285,-0.2857142857142857,1.2857142857142858,0.8571428571428571,W,D,L,D,L,L
1285,H,-0.14285714285714285,-0.8571428571428571,1.0,1.0,W,L,L,L,W,W
1286,H,1.2857142857142858,-1.5714285714285714,1.5714285714285714,0.42857142857142855,W,L,W,L,W,L
1287,H,0.75,-0.25,1.625,1.25,W,L,L,D,W,W
1288,D,0.75,-0.625,1.375,0.5,L,L,W,W,W,L
1289,D,-0.75,0.125,0.875,1.5,W,W,L,W,L,L
1290,H,0.125,-0.5,0.75,1.25,L,W,D,W,D,L
1291,H,1.625,-1.0,2.125,0.625,W,L,D,L,W,W
1292,H,-0.125,1.0,1.375,1.75,L,W,W,W,W,W
1293,NH,-0.875,-0.75,0.875,0.75,L,L,L,D,L,L
1294,NH,-1.625,1.5,0.375,2.125,L,W,L,D,L,W
1295,NH,-0.375,1.0,1.0,1.5,W,W,L,D,L,D
1296,H,-0.1111111111111111,0.0,1.1111111111111112,1.0,L,W,L,L,D,D
1297,H,-0.4444444444444444,-0.2222222222222222,0.5555555555555556,1.5555555555555556,D,W,L,L,W,W
1298,NH,-0.5555555555555556,0.7777777777777778,1.1111111111111112,1.3333333333333333,L,D,W,L,W,W
1299,D,1.3333333333333333,1.4444444444444444,2.2222222222222223,2.2222222222222223,W,W,W,W,D,D
1300,H,-0.5555555555555556,-1.7777777777777777,0.5555555555555556,0.3333333333333333,L,L,L,L,L,L
1301,NH,-0.4444444444444444,0.7777777777777778,0.8888888888888888,1.7777777777777777,L,W,W,W,L,L
1302,H,1.1111111111111112,0.6666666666666666,1.6666666666666667,1.5555555555555556,W,L,W,W,D,W
1303,H,-0.4444444444444444,-0.8888888888888888,1.0,0.8888888888888888,W,D,L,W,D,L
1304,H,0.2222222222222222,-0.8888888888888888,1.4444444444444444,0.7777777777777778,D,L,W,L,W,L
1305,D,1.3,-0.4,2.1,1.2,D,W,W,W,W,L
1306,H,0.8,-0.2,1.5,1.3,W,W,D,L,L,L
1307,H,0.1,-0.5,0.9,0.8,L,L,W,L,L,W
1308,H,0.9,-0.8,1.4,0.8,L,W,L,L,W,L
1309,H,0.1,-0.8,1.4,1.0,L,L,W,L,L,W
1310,D,-0.8,-0.4,0.7,0.8,L,W,L,D,L,L
1311,NH,-1.1,1.3,0.8,1.8,L,W,D,W,W,W
1312,D,-1.6,0.2,0.3,1.6,L,W,L,D,L,W
1313,D,0.7,1.2,1.9,2.1,W,D,W,W,W,W
1314,H,-0.18181818181818182,-1.6363636363636365,1.1818181818181819,0.36363636363636365,D,D,W,L,W,L
1315,NH,-0.45454545454545453,0.18181818181818182,0.8181818181818182,1.0909090909090908,D,W,W,L,D,W
1316,NH,1.0,-0.6363636363636364,2.0,0.7272727272727273,D,D,D,L,W,L
1317,D,-0.7272727272727273,1.1818181818181819,0.7272727272727273,1.9090909090909092,L,W,W,W,L,W
1318,D,0.6363636363636364,1.1818181818181819,1.8181818181818181,2.0,D,D,W,D,W,W
1319,D,-0.45454545454545453,0.7272727272727273,0.7272727272727273,1.6363636363636365,L,W,L,W,L,D
1320,D,0.18181818181818182,0.09090909090909091,1.5454545454545454,1.5454545454545454,D,W,W,L,D,W
1321,H,-0.09090909090909091,-1.0909090909090908,1.1818181818181819,0.7272727272727273,L,L,W,L,L,D
1322,NH,-0.8181818181818182,0.9090909090909091,0.9090909090909091,1.5454545454545454,L,W,L,L,L,L
1323,H,1.4166666666666667,-0.4166666666666667,1.9166666666666667,1.3333333333333333,D,W,D,L,D,W
1324,D,0.6666666666666666,0.5833333333333334,1.5833333333333333,1.75,D,D,W,D,W,W
1325,NH,-1.0833333333333333,-0.6666666666666666,0.6666666666666666,0.8333333333333334,L,L,L,L,L,L
1326,NH,0.75,0.25,1.6666666666666667,1.5,W,D,W,D,L,W
1327,H,0.16666666666666666,-0.75,1.5,0.75,D,D,W,L,L,W
1328,D,-0.5833333333333334,-0.4166666666666667,0.9166666666666666,0.75,W,D,D,L,L,L
1329,D,0.16666666666666666,0.9166666666666666,1.25,1.8333333333333333,W,L,W,D,L,D
1330,NH,-1.5833333333333333,-0.3333333333333333,0.3333333333333333,0.75,L,L,D,D,L,W
1331,D,1.0833333333333333,-0.16666666666666666,1.8333333333333333,1.3333333333333333,D,W,W,D,W,W
1332,D,-0.15384615384615385,0.15384615384615385,1.3076923076923077,1.6153846153846154,D,W,W,D,D,W
1333,NH,-0.46153846153846156,-0.46153846153846156,1.2307692307692308,0.9230769230769231,L,D,W,W,L,D
1334,NH,-0.6153846153846154,1.0,0.9230769230769231,1.5384615384615385,W,L,L,W,D,W
1335,NH,-1.0769230769230769,1.4615384615384615,1.0,1.7692307692307692,W,D,L,D,L,W
1336,H,0.6923076923076923,0.0,1.6923076923076923,1.2307692307692308,D,D,D,W,D,W
1337,D,-0.38461538461538464,-1.4615384615384615,0.7692307692307693,0.3076923076923077,D,L,D,L,L,D
1338,NH,0.15384615384615385,-0.6153846153846154,1.6153846153846154,0.6923076923076923,W,L,D,D,D,L
1339,D,0.6153846153846154,1.3076923076923077,1.5384615384615385,2.0,D,W,D,D,W,D
1340,NH,0.7692307692307693,-0.9230769230769231,1.7692307692307692,0.6153846153846154,D,L,L,L,D,L
1341,D,-0.8571428571428571,-0.5714285714285714,0.7857142857142857,0.8571428571428571,W,L,L,W,L,L
1342,NH,-1.5,-0.2857142857142857,0.35714285714285715,1.1428571428571428,D,L,L,L,L,W
1343,NH,0.8571428571428571,-0.07142857142857142,1.6428571428571428,1.2857142857142858,W,D,L,D,W,W
1344,D,0.14285714285714285,0.7142857142857143,1.5714285714285714,1.6428571428571428,D,L,W,D,D,L
1345,H,-0.35714285714285715,0.5714285714285714,1.0714285714285714,1.7857142857142858,W,W,D,D,W,D
1346,NH,-0.6428571428571429,-0.9285714285714286,0.8571428571428571,0.9285714285714286,W,L,L,W,D,L
1347,D,1.3571428571428572,0.14285714285714285,1.8571428571428572,1.5,W,L,D,W,D,D
1348,NH,-0.21428571428571427,0.7857142857142857,1.1428571428571428,1.5,L,D,D,D,W,D
1349,H,1.5,-0.6428571428571429,1.9285714285714286,0.7857142857142857,D,D,W,D,D,D
1350,H,0.8,-0.4,1.6,1.2,W,W,D,W,D,D
1351,H,0.2,-0.8666666666666667,1.4,0.8,W,L,D,W,D,L
1352,H,-0.13333333333333333,0.0,1.2666666666666666,1.5333333333333334,W,D,L,D,L,W
1353,D,0.6666666666666666,0.8,1.6,1.5333333333333334,D,L,L,W,D,L
1354,D,-0.2,1.4,1.0666666666666667,2.0,L,W,L,D,D,W
1355,D,-0.6,-0.8,0.7333333333333333,0.8,L,D,D,W,D,L
1356,D,0.13333333333333333,-0.8666666666666667,1.4666666666666666,1.0666666666666667,D,W,L,L,W,W
1357,D,-0.5333333333333333,1.2666666666666666,0.8666666666666667,1.8,D,D,L,W,W,D
1358,H,0.6666666666666666,-1.5333333333333334,1.6666666666666667,0.3333333333333333,L,L,W,D,D,L
1359,D,-1.4375,1.3125,0.3125,1.9375,L,D,L,W,D,D
1360,NH,-1.0,1.0,0.8125,1.6875,D,W,D,W,W,D
1361,D,-0.8125,-0.5,1.0625,0.875,D,D,W,D,L,L
1362,D,0.75,-0.125,1.5,1.375,D,W,L,W,W,L
1363,H,-0.25,-0.3125,1.125,1.0625,L,D,W,L,W,L
1364,NH,-1.0625,0.875,0.75,1.5625,L,D,L,D,W,L
1365,NH,1.0625,0.75,1.75,1.75,D,W,D,L,W,W
1366,D,0.0,-0.5625,1.4375,0.75,L,D,D,L,D,D
1367,NH,0.0,0.3125,1.4375,1.5,D,W,D,W,L,D
1368,H,0.7647058823529411,-0.058823529411764705,1.8235294117647058,1.411764705882353,W,D,W,L,L,D
1369,H,1.1176470588235294,-1.5294117647058822,1.7647058823529411,0.35294117647058826,W,D,W,L,W,L
1370,H,0.35294117647058826,-0.8235294117647058,1.588235294117647,1.0588235294117647,W,D,W,D,W,W
1371,D,-0.11764705882352941,0.0,1.3529411764705883,1.3529411764705883,D,L,W,D,W,D
1372,NH,-0.35294117647058826,-0.8823529411764706,1.0,0.7647058823529411,L,L,D,D,L,D
1373,H,1.2941176470588236,-0.29411764705882354,1.8823529411764706,1.2352941176470589,D,W,D,L,W,W
1374,H,-0.4117647058823529,0.5882352941176471,0.7647058823529411,1.4705882352941178,D,D,D,D,L,L
1375,H,-0.29411764705882354,-1.1764705882352942,0.8823529411764706,0.7058823529411765,D,L,D,L,D,L
1376,H,0.8823529411764706,0.9411764705882353,1.6470588235294117,1.6470588235294117,W,L,D,D,D,D
1377,H,1.1666666666666667,0.4444444444444444,1.8333333333333333,1.3888888888888888,W,L,W,D,W,D
1378,H,-0.05555555555555555,0.8333333333333334,1.3333333333333333,1.5555555555555556,D,L,D,L,W,D
1379,H,0.9444444444444444,-0.8888888888888888,1.7222222222222223,1.0,W,L,W,D,D,D
1380,NH,-0.5,-1.2777777777777777,0.9444444444444444,0.3333333333333333,L,L,L,D,D,L
1381,H,1.3333333333333333,-0.16666666666666666,1.9444444444444444,1.3333333333333333,W,L,D,D,D,L
1382,NH,-0.3333333333333333,-0.7777777777777778,1.1666666666666667,0.8888888888888888,L,W,W,L,L,D
1383,H,-0.2777777777777778,-0.1111111111111111,0.8888888888888888,1.3333333333333333,W,D,D,L,D,D
1384,NH,-0.3333333333333333,0.3888888888888889,1.0,1.6666666666666667,W,W,D,W,D,W
1385,H,0.7777777777777778,-1.1666666666666667,1.8888888888888888,0.6666666666666666,W,L,W,L,W,L
1386,NH,-0.8947368421052632,-0.21052631578947367,0.9473684210526315,1.0,L,W,L,W,D,D
1387,D,-0.7368421052631579,0.7368421052631579,1.0,1.9473684210526316,W,W,W,W,L,W
1388,H,0.42105263157894735,0.8421052631578947,1.736842105263158,1.7894736842105263,W,W,W,W,W,W
1389,D,-1.2105263157894737,-0.3157894736842105,0.47368421052631576,1.105263157894737,W,L,L,L,D,W
1390,H,-0.10526315789473684,-0.5263157894736842,1.263157894736842,0.8947368421052632,L,L,L,L,D,L
1391,D,-1.105263157894737,-0.05263157894736842,0.631578947368421,1.4210526315789473,L,W,L,D,L,D
1392,NH,0.7368421052631579,1.1578947368421053,1.4736842105263157,1.894736842105263,L,W,L,W,L,W
1393,NH,0.2631578947368421,1.4210526315789473,1.3157894736842106,2.0,L,W,L,W,D,D
1394,NH,-0.15789473684210525,-0.2631578947368421,1.263157894736842,0.9473684210526315,L,L,D,W,L,D
1395,D,0.8,-0.15,1.7,1.2,L,L,W,L,W,D
1396,H,1.25,-0.25,1.95,1.35,W,W,W,L,W,L
1397,NH,-0.1,-0.2,1.4,1.05,D,W,W,L,D,W
1398,NH,-0.6,-0.95,0.85,0.65,L,D,L,L,L,L
1399,D,-1.15,-0.7,0.5,1.0,D,D,W,W,L,W
1400,H,-0.25,0.65,1.1,1.4,D,L,L,L,L,L
1401,H,0.8,0.15,1.9,1.25,D,L,W,L,W,L
1402,H,1.45,-0.95,2.05,0.9,W,L,W,L,W,L
1403,H,-0.05,0.25,1.1,1.8,W,W,W,W,W,W
1404,H,0.6666666666666666,-1.1428571428571428,1.3333333333333333,0.5238095238095238,L,D,L,D,L,W
1405,D,-0.6666666666666666,1.380952380952381,1.0,2.0952380952380953,D,W,D,W,W,W
1406,D,-0.19047619047619047,0.7619047619047619,1.1428571428571428,1.6666666666666667,W,D,W,L,L,W
1407,D,-0.9047619047619048,0.7619047619047619,0.8571428571428571,1.9523809523809523,L,W,L,D,L,W
1408,H,0.19047619047619047,-0.6190476190476191,1.1904761904761905,0.8095238095238095,L,L,L,L,L,L
1409,NH,-0.9523809523809523,0.0,0.7619047619047619,1.1904761904761905,W,W,D,W,L,W
1410,NH,-0.23809523809523808,1.2857142857142858,1.1904761904761905,2.0,D,W,L,W,L,W
1411,NH,0.19047619047619047,-0.047619047619047616,1.7142857142857142,1.3333333333333333,L,L,W,D,W,W
1412,H,-0.19047619047619047,-0.2857142857142857,1.2857142857142858,1.1904761904761905,L,W,W,D,L,L
1413,H,-0.22727272727272727,-0.9545454545454546,1.1363636363636365,0.7272727272727273,L,L,W,W,D,D
1414,H,1.3181818181818181,0.09090909090909091,2.0454545454545454,1.6363636363636365,W,L,W,L,W,W
1415,H,-0.5909090909090909,0.13636363636363635,1.0,1.2727272727272727,D,W,D,L,D,L
1416,NH,-0.7727272727272727,0.8181818181818182,0.7727272727272727,1.4090909090909092,L,W,L,L,L,L
1417,D,-1.0909090909090908,-0.18181818181818182,0.5,1.3636363636363635,L,W,D,L,D,W
1418,H,1.3636363636363635,-0.2727272727272727,2.0454545454545454,1.1363636363636365,D,L,W,D,W,L
1419,NH,-0.09090909090909091,0.8181818181818182,1.2727272727272727,1.6363636363636365,W,D,W,D,W,L
1420,H,0.0,-0.9090909090909091,1.4090909090909092,0.8636363636363636,W,D,L,L,D,L
1421,H,0.8181818181818182,-0.2727272727272727,1.9090909090909092,1.1363636363636365,D,D,W,W,D,W
1422,D,0.13043478260869565,-0.21739130434782608,1.2173913043478262,1.2173913043478262,L,W,W,L,L,W
1423,H,0.21739130434782608,-0.8695652173913043,1.565217391304348,0.7391304347826086,L,L,L,L,L,L
1424,NH,-0.43478260869565216,0.08695652173913043,1.0869565217391304,1.2173913043478262,L,L,D,W,W,W
1425,D,0.782608695652174,0.0,1.6956521739130435,1.4782608695652173,W,W,D,W,D,L
1426,D,-0.17391304347826086,-0.5652173913043478,1.3478260869565217,1.0869565217391304,D,W,W,D,L,D
1427,D,-0.9130434782608695,1.2608695652173914,0.6956521739130435,2.0869565217391304,L,W,L,W,W,W
1428,NH,-1.0,-0.9130434782608695,0.8260869565217391,0.5217391304347826,L,D,D,L,L,D
1429,D,0.782608695652174,1.3043478260869565,1.4782608695652173,2.0869565217391304,W,W,W,D,L,W
1430,H,-0.21739130434782608,0.7391304347826086,1.0869565217391304,1.9565217391304348,L,W,L,D,D,W
1431,H,0.75,0.16666666666666666,1.875,1.625,L,W,W,L,D,L
1432,D,-0.5416666666666666,-0.875,1.0833333333333333,0.7083333333333334,D,D,W,L,D,L
1433,NH,-0.9583333333333334,0.20833333333333334,0.625,1.2083333333333333,W,D,D,L,L,W
1434,D,1.25,-0.4166666666666667,2.0416666666666665,1.0416666666666667,D,L,W,L,D,D
1435,NH,-0.20833333333333334,0.7916666666666666,1.3333333333333333,1.4583333333333333,D,D,D,W,W,W
1436,D,-0.20833333333333334,-0.9583333333333334,1.2083333333333333,0.7916666666666666,D,L,W,L,L,D
1437,H,0.125,-0.041666666666666664,1.2916666666666667,1.4583333333333333,W,D,L,W,W,W
1438,H,1.25,0.7083333333333334,2.0416666666666665,1.6666666666666667,D,D,W,W,W,D
1439,NH,-0.875,-0.16666666666666666,0.7083333333333334,1.1666666666666667,L,W,L,L,L,L
1440,H,0.28,-0.32,1.56,1.2,L,D,W,D,L,W
1441,NH,-0.16,0.84,1.4,1.92,L,W,D,L,W,W
1442,D,-0.4,1.2,1.04,2.08,D,W,L,D,L,W
1443,NH,-0.96,-0.8,0.8,0.68,D,L,L,L,L,L
1444,H,0.72,-0.96,1.6,0.6,L,L,D,W,W,D
1445,D,0.76,0.12,1.52,1.36,W,W,D,W,W,L
1446,H,-0.04,-0.64,1.24,1.08,W,D,W,D,L,W
1447,NH,0.16,-0.16,1.28,1.28,W,L,D,D,L,D
1448,H,-0.8,1.16,0.72,2.0,D,D,D,D,L,W
1449,H,0.8461538461538461,0.07692307692307693,1.9615384615384615,1.3461538461538463,W,D,W,W,L,W
1450,H,1.1923076923076923,-0.9615384615384616,2.0384615384615383,0.7692307692307693,D,L,W,D,D,L
1451,NH,-0.7307692307692307,0.38461538461538464,1.0384615384615385,1.6153846153846154,L,W,D,L,D,W
1452,H,-0.7307692307692307,-0.19230769230769232,0.7692307692307693,1.3461538461538463,W,L,L,L,L,D
1453,NH,-0.9615384615384616,-0.7307692307692307,0.5769230769230769,0.8076923076923077,L,W,L,D,W,D
1454,H,-0.11538461538461539,-0.4230769230769231,1.3461538461538463,1.0384615384615385,W,D,L,D,D,L
1455,NH,-0.46153846153846156,0.11538461538461539,1.1538461538461537,1.3076923076923077,L,W,D,W,D,W
1456,NH,0.11538461538461539,0.7692307692307693,1.2307692307692308,1.5,L,D,W,W,D,D
1457,H,1.1923076923076923,0.6153846153846154,1.9230769230769231,1.6538461538461537,L,W,D,L,D,D
1458,D,-0.4074074074074074,-0.4444444444444444,1.0,1.1111111111111112,L,L,D,L,D,D
1459,H,0.48148148148148145,1.037037037037037,1.6666666666666667,1.962962962962963,W,W,W,L,L,D
1460,H,-0.14814814814814814,1.1111111111111112,1.2962962962962963,2.074074074074074,L,W,L,D,L,W
1461,H,-0.8888888888888888,-0.14814814814814814,0.7407407407407407,1.4074074074074074,L,W,L,W,D,L
1462,D,-0.7037037037037037,0.1111111111111111,0.8888888888888888,1.1851851851851851,W,L,W,L,D,W
1463,H,0.14814814814814814,-0.7777777777777778,1.2962962962962963,0.8518518518518519,L,W,D,W,W,L
1464,H,0.7777777777777778,-0.7407407407407407,1.5555555555555556,1.0,W,L,D,L,W,D
1465,D,0.5925925925925926,0.8148148148148148,1.5925925925925926,2.0,L,W,W,W,L,W
1466,NH,-0.037037037037037035,-0.7777777777777778,1.3703703703703705,0.5555555555555556,W,L,W,L,W,L
1467,NH,-0.75,-0.10714285714285714,0.9642857142857143,1.3571428571428572,L,W,L,L,L,L
1468,NH,1.0357142857142858,0.17857142857142858,2.0,1.3571428571428572,L,W,W,L,D,D
1469,NH,-0.8571428571428571,-0.2857142857142857,0.8214285714285714,1.0,L,D,W,L,W,D
1470,D,-0.75,0.4642857142857143,0.6428571428571429,1.7142857142857142,W,W,L,W,L,W
1471,NH,0.9285714285714286,0.8571428571428571,1.8928571428571428,1.9642857142857142,L,D,W,W,L,W
1472,NH,-0.21428571428571427,0.03571428571428571,1.3571428571428572,1.3214285714285714,L,L,W,W,W,W
1473,H,0.8214285714285714,-0.75,1.6071428571428572,0.8928571428571429,W,D,W,W,D,W
1474,D,0.10714285714285714,-0.8571428571428571,1.1785714285714286,0.8214285714285714,D,W,L,L,L,L
1475,H,-0.39285714285714285,0.5357142857142857,1.1071428571428572,1.5714285714285714,D,D,L,L,L,W
1476,H,0.4827586206896552,0.7586206896551724,1.6896551724137931,1.6551724137931034,D,W,W,W,W,W
1477,H,-0.06896551724137931,0.8620689655172413,1.4137931034482758,1.8275862068965518,W,L,W,L,L,W
1478,NH,-0.3793103448275862,-0.6206896551724138,1.0689655172413792,0.6551724137931034,W,D,D,W,L,L
1479,D,-0.8275862068965517,-0.7241379310344828,0.8275862068965517,0.9310344827586207,D,L,W,L,L,L
1480,H,-0.6551724137931034,-0.27586206896551724,0.8620689655172413,1.3103448275862069,L,L,D,L,W,W
1481,NH,0.7931034482758621,1.0344827586206897,2.0,1.9310344827586208,W,L,D,L,W,W
1482,H,0.20689655172413793,-0.41379310344827586,1.4137931034482758,1.1724137931034482,W,W,W,D,L,L
1483,D,0.5172413793103449,-0.8275862068965517,1.5172413793103448,0.7931034482758621,L,L,D,L,L,W
1484,H,0.1724137931034483,-0.034482758620689655,1.3793103448275863,1.1724137931034482,W,D,L,D,W,L
1485,H,-0.3333333333333333,-0.13333333333333333,1.1333333333333333,1.4666666666666666,L,W,W,W,D,W
1486,H,-0.7333333333333333,0.7,0.8,1.9333333333333333,D,L,L,W,L,D
1487,NH,-0.6333333333333333,0.23333333333333334,0.7333333333333333,1.4666666666666666,W,W,D,W,W,W
1488,NH,-0.1,-0.3,1.1333333333333333,1.0333333333333334,L,L,D,W,D,D
1489,D,0.8333333333333334,1.0,1.7666666666666666,1.9666666666666666,L,W,L,L,L,L
1490,H,-0.23333333333333334,0.43333333333333335,1.2666666666666666,1.7333333333333334,L,W,L,D,L,W
1491,H,0.8666666666666667,-0.9333333333333333,1.6,0.8333333333333334,L,D,W,D,W,W
1492,NH,-0.7333333333333333,0.5333333333333333,0.9333333333333333,1.5,D,D,L,L,L,D
1493,NH,-0.7,0.23333333333333334,0.9333333333333333,1.4333333333333333,W,W,L,W,D,L
1494,H,-0.22580645161290322,-0.7741935483870968,1.096774193548387,0.9032258064516129,W,L,L,D,W,L
1495,H,1.1935483870967742,-0.9354838709677419,1.935483870967742,0.8709677419354839,D,W,W,D,L,L
1496,H,-0.8709677419354839,-0.7096774193548387,0.8064516129032258,0.9032258064516129,L,L,D,W,D,L
1497,NH,0.4838709677419355,-0.1935483870967742,1.5483870967741935,1.3225806451612903,W,W,D,L,L,L
1498,H,0.7419354838709677,-0.3870967741935484,1.8709677419354838,1.1935483870967742,L,W,L,L,W,W
1499,H,0.25806451612903225,0.7741935483870968,1.5161290322580645,1.7419354838709677,W,D,W,L,W,L
1500,NH,0.16129032258064516,0.9032258064516129,1.4838709677419355,1.6451612903225807,W,W,W,L,W,W
1501,D,0.41935483870967744,-0.0967741935483871,1.6774193548387097,1.096774193548387,L,L,W,L,D,D
1502,D,-0.12903225806451613,-0.6129032258064516,1.4193548387096775,0.7096774193548387,L,L,W,W,W,D
1503,NH,-0.8125,0.3125,0.875,1.5625,L,W,L,W,D,W
1504,NH,-0.625,0.75,0.71875,1.90625,D,W,L,L,W,L
1505,H,0.84375,-1.0,1.6875,0.84375,L,L,D,W,L,D
1506,D,-0.1875,-0.125,1.375,1.40625,W,D,W,L,L,W
1507,D,-0.375,1.15625,1.15625,1.96875,L,W,W,D,L,W
1508,NH,-0.71875,0.4375,0.875,1.65625,L,D,L,L,W,W
1509,H,0.90625,-0.25,1.6875,1.15625,W,W,W,W,L,L
1510,H,-0.8125,0.125,0.875,1.4375,W,L,L,W,D,W
1511,H,0.03125,0.34375,1.09375,1.5,D,L,L,W,L,D
1512,H,1.1818181818181819,-0.8484848484848485,1.9393939393939394,0.8484848484848485,D,L,W,L,D,L
1513,D,0.42424242424242425,0.12121212121212122,1.696969696969697,1.393939393939394,W,L,D,L,L,W
1514,NH,-0.15151515151515152,0.06060606060606061,1.393939393939394,1.1515151515151516,D,W,D,D,L,L
1515,D,-0.24242424242424243,-0.7878787878787878,1.121212121212121,0.9393939393939394,L,W,W,W,W,L
1516,H,0.45454545454545453,-0.8181818181818182,1.4545454545454546,0.8484848484848485,L,L,L,L,W,L
1517,H,-0.8181818181818182,-0.5151515151515151,0.8181818181818182,1.1515151515151516,L,D,L,L,W,W
1518,D,0.8181818181818182,-0.6060606060606061,1.7272727272727273,0.696969696969697,W,L,L,D,D,L
