,FTR,HTGD,ATGD,HTP,ATP,HM1,AM1,HM2,AM2,HM3,AM3
542,H,0.0,-0.17647058823529413,1.2941176470588236,1.1764705882352942,W,D,L,D,L,L
543,NH,0.7058823529411765,1.1764705882352942,1.4705882352941178,2.4705882352941178,D,W,W,W,L,W
544,D,-0.5294117647058824,-0.8823529411764706,0.8235294117647058,0.6470588235294118,L,D,L,D,L,D
545,H,0.0,-0.47058823529411764,1.2941176470588236,1.3529411764705883,D,L,D,W,D,D
546,H,0.47058823529411764,-0.8823529411764706,1.8235294117647058,0.35294117647058826,L,L,W,L,D,D
547,H,0.058823529411764705,-0.17647058823529413,1.1764705882352942,1.2352941176470589,W,D,D,L,W,L
548,NH,-0.29411764705882354,1.2941176470588236,1.2352941176470589,2.0588235294117645,W,W,D,L,W,W
549,H,-0.8823529411764706,-0.4117647058823529,0.35294117647058826,0.6470588235294118,L,D,L,L,D,W
550,H,-0.3333333333333333,0.2222222222222222,1.4444444444444444,1.2777777777777777,W,W,L,W,W,D
551,H,0.5,-0.5,1.6666666666666667,0.8333333333333334,W,D,D,L,W,L
552,H,1.2222222222222223,-0.05555555555555555,2.5,1.1666666666666667,W,L,W,D,W,W
553,D,-0.3333333333333333,-0.3333333333333333,1.1666666666666667,1.1666666666666667,L,L,D,W,L,D
554,NH,-0.8333333333333334,0.5555555555555556,0.6666666666666666,1.3888888888888888,D,L,D,D,D,W
555,H,-0.2777777777777778,-0.16666666666666666,1.1111111111111112,1.2222222222222223,L,L,L,W,W,L
556,H,1.2777777777777777,-0.2777777777777778,2.111111111111111,0.8888888888888888,W,L,W,L,L,D
557,D,-0.2222222222222222,0.6666666666666666,1.1111111111111112,1.8888888888888888,L,W,D,L,D,W
558,NH,0.05555555555555555,0.16666666666666666,1.2777777777777777,1.3888888888888888,W,W,W,D,L,D
559,H,-0.16666666666666666,-0.8333333333333334,1.2222222222222223,0.6666666666666666,L,D,W,D,L,D
560,NH,-0.3157894736842105,1.2105263157894737,1.1578947368421053,2.526315789473684,D,W,L,W,W,W
561,H,-0.10526315789473684,-0.3157894736842105,1.105263157894737,1.1578947368421053,L,D,L,L,D,D
562,H,-0.3684210526315789,-0.8421052631578947,0.8421052631578947,0.47368421052631576,L,W,L,L,L,L
563,H,-0.47368421052631576,-0.3684210526315789,0.7368421052631579,1.368421052631579,L,L,W,W,D,L
564,D,0.631578947368421,-0.21052631578947367,1.4736842105263157,1.105263157894737,W,D,L,L,D,D
565,D,-0.6842105263157895,1.3157894736842106,0.7894736842105263,2.1578947368421053,L,W,D,W,L,W
566,H,0.3157894736842105,-0.10526315789473684,1.4736842105263157,1.2105263157894737,W,W,W,L,D,L
567,H,0.631578947368421,-0.10526315789473684,1.8421052631578947,1.2105263157894737,D,L,W,W,L,W
568,D,0.10526315789473684,0.6842105263157895,1.2105263157894737,1.736842105263158,L,W,W,W,W,D
569,NH,-0.8421052631578947,-0.10526315789473684,0.47368421052631576,1.105263157894737,W,L,L,L,L,D
570,D,-0.2,0.7,1.15,1.9,L,W,W,D,L,W
571,NH,-0.4,-0.3,1.3,0.95,L,W,L,L,W,L
572,H,0.05,0.1,1.4,1.2,W,D,W,L,L,W
573,H,1.25,0.65,2.55,1.7,W,D,W,W,W,W
574,D,0.6,0.4,1.45,1.55,D,W,W,W,L,W
575,D,-0.5,1.25,1.1,2.1,L,D,D,W,L,W
576,H,-0.95,-0.4,0.6,1.1,L,L,L,D,D,L
577,H,-0.2,-0.4,1.1,0.85,D,W,D,L,L,W
578,H,-0.2,-0.65,1.15,0.8,L,D,L,L,W,D
579,H,-0.4,0.05,1.3,1.4,L,W,L,W,W,L
580,NH,0.6666666666666666,0.5714285714285714,1.8571428571428572,1.4285714285714286,D,D,W,D,D,W
581,NH,-0.42857142857142855,-0.14285714285714285,1.0476190476190477,1.2380952380952381,L,W,L,L,D,L
582,D,0.19047619047619047,-0.3333333333333333,1.2857142857142858,1.380952380952381,W,W,W,L,L,L
583,NH,-0.23809523809523808,-0.19047619047619047,1.0476190476190477,1.1428571428571428,W,D,W,L,L,W
584,D,-0.42857142857142855,0.0,0.8095238095238095,1.3333333333333333,L,L,W,W,L,W
585,H,0.5238095238095238,-0.47619047619047616,1.619047619047619,1.0952380952380953,L,D,D,L,W,D
586,NH,-0.6666666666666666,-0.9047619047619048,0.7619047619047619,0.42857142857142855,L,L,D,L,L,W
587,H,0.38095238095238093,-0.8571428571428571,1.5238095238095237,0.7142857142857143,D,W,W,L,W,L
588,H,1.1904761904761905,-0.14285714285714285,2.0476190476190474,1.1904761904761905,D,W,D,D,W,D
589,NH,0.0,1.2857142857142858,1.1428571428571428,2.5714285714285716,L,W,D,W,L,W
590,NH,-0.3181818181818182,0.5,1.3636363636363635,1.7727272727272727,D,L,W,D,L,W
591,D,0.18181818181818182,0.6818181818181818,1.2727272727272727,1.5,D,W,W,D,W,D
592,D,-0.3181818181818182,-0.18181818181818182,1.0,1.1363636363636365,L,L,W,W,W,D
593,NH,-0.4090909090909091,1.3181818181818181,0.8181818181818182,2.590909090909091,D,W,L,W,W,W
594,H,0.5454545454545454,-0.09090909090909091,1.6818181818181819,1.3181818181818181,W,W,L,W,D,L
595,D,-0.6818181818181818,-0.3181818181818182,0.7272727272727273,1.3636363636363635,L,D,L,W,D,L
596,H,0.4090909090909091,-0.5,1.5909090909090908,1.0454545454545454,W,L,D,D,W,L
597,NH,0.5,0.0,1.7727272727272727,1.3181818181818181,L,D,D,L,W,W
598,H,1.1818181818181819,-0.8636363636363636,2.090909090909091,0.6818181818181818,W,L,D,W,D,L
599,H,-0.09090909090909091,-0.8181818181818182,1.0909090909090908,0.5454545454545454,L,W,L,L,D,L
600,NH,-0.4782608695652174,-0.043478260869565216,0.9565217391304348,1.3043478260869565,L,W,L,W,L,D
601,H,0.043478260869565216,1.2608695652173914,1.391304347826087,2.130434782608696,W,W,D,W,L,D
602,H,1.3478260869565217,-0.30434782608695654,2.608695652173913,1.0,W,D,W,L,W,W
603,NH,-0.17391304347826086,0.43478260869565216,1.1304347826086956,1.6521739130434783,D,W,L,W,W,D
604,D,-0.8695652173913043,-0.17391304347826086,0.5217391304347826,1.2608695652173914,L,L,W,W,L,W
605,NH,-0.34782608695652173,0.6086956521739131,1.3043478260869565,1.7391304347826086,L,W,D,W,W,L
606,H,0.6521739130434783,-0.4782608695652174,1.4782608695652173,0.9565217391304348,D,L,W,L,D,L
607,H,-0.5217391304347826,-0.6521739130434783,1.0,0.7391304347826086,L,D,L,L,D,L
608,D,0.5217391304347826,-0.4782608695652174,1.826086956521739,0.782608695652174,W,L,L,D,D,L
609,NH,-0.9565217391304348,0.0,0.6521739130434783,1.173913043478261,L,W,L,L,W,L
610,D,-0.041666666666666664,0.16666666666666666,1.2916666666666667,1.25,D,D,W,D,W,D
611,D,0.16666666666666666,0.4583333333333333,1.25,1.75,D,L,D,W,D,L
612,H,-0.4583333333333333,-0.5416666666666666,0.7916666666666666,0.9166666666666666,D,L,L,L,D,L
613,NH,-0.3333333333333333,0.7083333333333334,0.9583333333333334,1.5416666666666667,L,W,D,D,L,W
614,NH,-0.3333333333333333,1.3333333333333333,1.2916666666666667,2.625,D,W,L,W,D,W
615,H,0.625,0.08333333333333333,1.7916666666666667,1.4583333333333333,W,W,W,W,W,D
616,D,-0.4583333333333333,-0.8333333333333334,1.0833333333333333,0.5416666666666666,W,D,L,L,L,W
617,H,-0.6666666666666666,-0.20833333333333334,0.7083333333333334,1.0833333333333333,L,L,D,D,L,L
618,H,0.4583333333333333,0.041666666666666664,1.7083333333333333,1.25,W,W,W,W,W,L
619,H,1.1666666666666667,-0.041666666666666664,2.0416666666666665,1.2916666666666667,L,D,W,W,W,W
620,D,-0.16,-0.92,1.24,0.64,D,D,D,L,L,L
621,D,-0.8,-0.92,0.56,0.64,D,D,D,L,L,L
622,D,-0.32,1.24,0.88,2.08,W,W,D,L,L,W
623,H,0.0,-0.6,1.4,0.8,L,W,W,L,W,D
624,D,1.4,-0.16,2.64,1.24,W,D,W,D,W,L
625,H,0.76,-0.36,1.6,1.24,W,L,W,D,D,L
626,D,0.44,0.48,1.72,1.76,D,W,L,W,W,W
627,D,-0.16,0.68,1.24,1.84,L,W,D,W,W,W
628,H,0.0,0.16,1.2,1.24,L,D,W,D,W,D
629,D,-0.24,-0.44,1.04,1.08,L,D,L,W,D,L
630,H,-0.5769230769230769,-0.4230769230769231,0.9615384615384616,0.8846153846153846,W,L,L,L,L,L
631,D,-0.7692307692307693,1.1923076923076923,0.5769230769230769,2.0384615384615383,D,D,D,W,D,L
632,NH,-0.4230769230769231,1.3461538461538463,1.0769230769230769,2.576923076923077,D,D,D,W,W,W
633,H,0.46153846153846156,-0.3076923076923077,1.7307692307692308,0.8846153846153846,D,D,W,W,W,D
634,H,-0.4230769230769231,0.11538461538461539,0.8846153846153846,1.1923076923076923,L,L,L,D,L,D
635,D,-0.46153846153846156,-0.23076923076923078,1.1923076923076923,1.0384615384615385,L,D,L,L,D,L
636,H,0.6538461538461539,-0.5769230769230769,1.8076923076923077,0.9615384615384616,D,W,W,L,W,L
637,H,0.8076923076923077,0.038461538461538464,1.6538461538461537,1.2692307692307692,W,W,W,L,W,W
638,H,-0.6538461538461539,0.4230769230769231,0.7692307692307693,1.6923076923076923,L,D,W,D,L,L
639,D,-0.8846153846153846,-0.15384615384615385,0.6538461538461539,1.2307692307692308,D,D,D,L,L,D
640,NH,-0.18518518518518517,0.1111111111111111,1.1851851851851851,1.5185185185185186,L,W,D,W,D,L
641,D,0.0,-0.3333333333333333,1.2222222222222223,0.9629629629629629,L,W,W,L,L,L
642,D,0.037037037037037035,-0.8518518518518519,1.1481481481481481,0.6666666666666666,L,D,L,D,D,D
643,D,-0.37037037037037035,-0.5555555555555556,0.8518518518518519,0.8518518518518519,L,W,D,L,W,W
644,D,0.1111111111111111,-0.4444444444444444,1.5185185185185186,1.037037037037037,W,L,W,D,L,D
645,H,1.3333333333333333,0.5185185185185185,2.5925925925925926,1.7777777777777777,W,W,D,D,W,W
646,D,0.4074074074074074,0.7777777777777778,1.6666666666666667,1.8518518518518519,D,W,D,D,D,W
647,NH,-0.14814814814814814,0.8148148148148148,1.2222222222222223,1.7037037037037037,D,W,D,W,L,W
648,H,1.1481481481481481,-0.18518518518518517,2.0,1.1851851851851851,D,L,D,D,W,D
649,NH,-0.2222222222222222,-0.7407407407407407,1.037037037037037,0.5925925925925926,D,D,D,D,L,D
650,H,-0.6428571428571429,-0.5,1.0,1.1428571428571428,W,D,L,L,W,L
651,D,0.0,0.32142857142857145,1.2142857142857142,1.6071428571428572,D,L,L,D,W,D
652,NH,-0.6785714285714286,1.3214285714285714,0.6785714285714286,2.607142857142857,W,W,D,W,D,D
653,NH,-0.32142857142857145,-0.35714285714285715,0.9642857142857143,0.8571428571428571,D,D,W,L,L,D
654,NH,-0.5,-0.17857142857142858,1.1428571428571428,1.1785714285714286,D,L,L,D,L,D
655,D,0.75,1.1785714285714286,1.8214285714285714,2.0357142857142856,D,W,W,D,D,D
656,H,0.8214285714285714,0.10714285714285714,1.75,1.5,W,D,W,W,W,W
